chr	pos	gene_name	ensg_ids
1	15334166	"AL031283.2"	"ENSG00000236045.1"
1	15402979	"AL031283.1"	"ENSG00000228140.2"
1	15409888	"EFHD2"	"ENSG00000142634.13"
1	15438442	"CTRC"	"ENSG00000162438.12"
1	15456728	"CELA2A"	"ENSG00000142615.8"
1	15465909	"CELA2B"	"ENSG00000215704.10"
1	15490832	"CASP9"	"ENSG00000132906.18"
1	15526813	"DNAJC16"	"ENSG00000116138.13"
1	15542165	"SCARNA21B"	"ENSG00000251866.1"
1	15565611	"AL121992.3"	"ENSG00000272510.1"
1	15571699	"AGMAT"	"ENSG00000116771.6"
1	15586136	"AL121992.1"	"ENSG00000237301.1"
1	15604597	"CHCHD2P6"	"ENSG00000235084.3"
1	15608078	"RNU7-179P"	"ENSG00000252417.1"
1	15614643	"CD24P1"	"ENSG00000236500.1"
1	15617458	"DDI2"	"ENSG00000197312.12"
1	15659869	"RSC1A1"	"ENSG00000215695.1"
1	15682873	"AL121992.2"	"ENSG00000271742.1"
1	15684320	"PLEKHM2"	"ENSG00000116786.13"
1	15720312	"AL450998.3"	"ENSG00000237938.5"
1	15736258	"SLC25A34"	"ENSG00000162461.8"
1	15740051	"SLC25A34-AS1"	"ENSG00000224459.1"
1	15742499	"TMEM82"	"ENSG00000162460.7"
1	15756607	"FBLIM1"	"ENSG00000162458.13"
1	15792796	"RPL12P14"	"ENSG00000224321.1"
1	15807169	"UQCRHL"	"ENSG00000233954.6"
1	15828232	"AL450998.1"	"ENSG00000178715.8"
1	15834474	"AL450998.2"	"ENSG00000179743.4"
1	15836095	"SPEN"	"ENSG00000065526.12"
1	15917698	"AL034555.1"	"ENSG00000270620.1"
1	15941869	"ZBTB17"	"ENSG00000116809.11"
1	15969632	"AL355994.4"	"ENSG00000234607.2"
1	15988182	"AL355994.1"	"ENSG00000231353.1"
1	15989140	"AL355994.5"	"ENSG00000275503.1"
1	15989871	"TBC1D3P6"	"ENSG00000224966.4"
1	16004236	"SRARP"	"ENSG00000183888.4"
1	16006160	"AL355994.3"	"ENSG00000233078.1"
1	16014028	"HSPB7"	"ENSG00000173641.17"
1	16018875	"CLCNKA"	"ENSG00000186510.12"
1	16035178	"AL355994.2"	"ENSG00000232456.1"
1	16043736	"CLCNKB"	"ENSG00000184908.17"
1	16057769	"FAM131C"	"ENSG00000185519.9"
1	16124337	"EPHA2"	"ENSG00000142627.13"
1	16155211	"AL451042.2"	"ENSG00000227959.1"
1	16159266	"AL451042.1"	"ENSG00000224621.1"
1	16197854	"ARHGEF19-AS1"	"ENSG00000234166.1"
1	16197854	"ARHGEF19"	"ENSG00000142632.17"
1	16215909	"ANO7L1"	"ENSG00000237276.8"
1	16228674	"AL109627.1"	"ENSG00000288398.1"
1	16231692	"CPLANE2"	"ENSG00000132881.12"
1	16241213	"MT1XP1"	"ENSG00000233929.1"
1	16246840	"FBXO42"	"ENSG00000037637.11"
1	16352575	"SZRD1"	"ENSG00000055070.17"
1	16369150	"RPL22P3"	"ENSG00000226457.1"
1	16387117	"SPATA21"	"ENSG00000187144.11"
1	16440721	"NECAP2"	"ENSG00000157191.20"
1	16460948	"LINC01772"	"ENSG00000226029.1"
1	16467436	"CROCCP3"	"ENSG00000080947.15"
1	16514122	"RNU1-1"	"ENSG00000206652.1"
1	16514645	"AL137802.2"	"ENSG00000261135.1"
1	16515034	"AL137802.3"	"ENSG00000285853.1"
1	16520694	"AL137802.1"	"ENSG00000224174.2"
1	16533886	"LINC01783"	"ENSG00000233421.4"
1	16534081	"RNU1-6P"	"ENSG00000277344.1"
1	16548651	"AL355149.1"	"ENSG00000225710.1"
1	16562319	"NBPF1"	"ENSG00000219481.10"
1	16617391	"AL137798.1"	"ENSG00000271732.1"
1	16618253	"CROCCP2"	"ENSG00000215908.10"
1	16642767	"AL137798.3"	"ENSG00000283773.1"
1	16645622	"MST1P2"	"ENSG00000186301.8"
1	16656879	"AL137798.2"	"ENSG00000282143.1"
1	16666785	"RNU1-3"	"ENSG00000207513.1"
1	16681097	"AL021920.2"	"ENSG00000280114.1"
1	16685621	"EIF1AXP1"	"ENSG00000236698.1"
1	16687339	"ESPNP"	"ENSG00000268869.6"
1	16701546	"AL021920.1"	"ENSG00000279151.1"
1	16739938	"AL021920.3"	"ENSG00000282740.1"
1	16740273	"CROCC"	"ENSG00000058453.17"
1	16740280	"CROCCP4"	"ENSG00000227684.2"
1	16740516	"RNU1-4"	"ENSG00000207389.1"
1	16754910	"MST1L"	"ENSG00000186715.11"
1	16851257	"BX284668.1"	"ENSG00000223643.6"
1	16855407	"BX284668.3"	"ENSG00000230239.1"
1	16858949	"MIR3675"	"ENSG00000263811.1"
1	16870945	"BX284668.2"	"ENSG00000228549.4"
1	16873708	"RNU1-5P"	"ENSG00000277234.1"
1	16887577	"BX284668.5"	"ENSG00000238142.2"
1	16889095	"BX284668.4"	"ENSG00000235241.1"
1	16895980	"RNU1-2"	"ENSG00000207005.1"
1	16904339	"BX284668.6"	"ENSG00000272426.1"
1	16974502	"MFAP2"	"ENSG00000117122.14"
1	16976302	"AL049569.2"	"ENSG00000286898.1"
1	16978926	"AL049569.1"	"ENSG00000226526.1"
1	16985958	"ATP13A2"	"ENSG00000159363.18"
1	17018722	"SDHB"	"ENSG00000117118.10"
1	17066761	"PADI2"	"ENSG00000117115.13"
1	17189783	"LINC02783"	"ENSG00000204362.6"
1	17193232	"AL590644.1"	"ENSG00000282843.1"
1	17205128	"PADI1"	"ENSG00000142623.11"
1	17249098	"PADI3"	"ENSG00000142619.4"
1	17277889	"MIR3972"	"ENSG00000266634.1"
1	17308195	"PADI4"	"ENSG00000159339.13"
1	17372196	"PADI6"	"ENSG00000276747.1"
1	17406760	"RCC2-AS1"	"ENSG00000227751.1"
1	17406760	"RCC2"	"ENSG00000179051.14"
1	17539698	"ARHGEF10L"	"ENSG00000074964.17"
1	17717625	"LINC02810"	"ENSG00000236648.2"
1	17755333	"ACTL8"	"ENSG00000117148.8"
1	18015712	"AL357509.1"	"ENSG00000284653.1"
1	18065657	"LINC01654"	"ENSG00000261781.1"
1	18107798	"IGSF21"	"ENSG00000117154.12"
1	18109389	"AL365209.1"	"ENSG00000280222.1"
1	18166929	"IGSF21-AS1"	"ENSG00000230035.2"
1	18385829	"AL591896.1"	"ENSG00000225387.1"
1	18480982	"KLHDC7A"	"ENSG00000179023.8"
1	18513118	"DYNLL1P3"	"ENSG00000235282.3"
1	18595414	"AL031737.1"	"ENSG00000225478.2"
1	18630846	"PAX7"	"ENSG00000009709.12"
1	18839599	"TAS1R2"	"ENSG00000179002.5"
1	18871430	"ALDH4A1"	"ENSG00000159423.17"
1	18883202	"MIR4695"	"ENSG00000265606.1"
1	18897071	"MIR1290"	"ENSG00000221662.1"
1	18904280	"IFFO2"	"ENSG00000169991.11"
1	19072110	"AL137127.1"	"ENSG00000272084.1"
1	19074510	"UBR4"	"ENSG00000127481.15"
1	19210501	"EMC1-AS1"	"ENSG00000230424.1"
1	19215660	"EMC1"	"ENSG00000127463.15"
1	19251805	"MRTO4"	"ENSG00000053372.5"
1	19260521	"AL035413.2"	"ENSG00000286064.1"
1	19265982	"AKR7L"	"ENSG00000211454.14"
1	19282573	"AKR7A3"	"ENSG00000162482.5"
1	19297080	"AL035413.1"	"ENSG00000270728.1"
1	19303965	"AKR7A2"	"ENSG00000053371.12"
1	19305076	"RNU6-1099P"	"ENSG00000200403.1"
1	19312326	"SLC66A1"	"ENSG00000040487.13"
1	19338775	"CAPZB"	"ENSG00000077549.18"
1	19424384	"RN7SL277P"	"ENSG00000240490.3"
1	19484403	"MICOS10"	"ENSG00000173436.15"
1	19510593	"RNU4-28P"	"ENSG00000201609.1"
1	19591802	"AL031727.2"	"ENSG00000235185.1"
1	19596979	"NBL1"	"ENSG00000158747.14"
1	19597067	"MICOS10-NBL1"	"ENSG00000270136.6"
1	19608114	"AL031727.1"	"ENSG00000226396.1"
1	19664875	"HTR6"	"ENSG00000158748.4"
1	19682213	"TMCO4"	"ENSG00000162542.13"
1	19814029	"RNF186"	"ENSG00000178828.7"
1	19814367	"AL391883.1"	"ENSG00000235434.1"
1	19882395	"OTUD3"	"ENSG00000169914.6"
1	19920009	"PLA2G2E"	"ENSG00000188784.4"
1	19970969	"RN7SL304P"	"ENSG00000242688.3"
1	19975431	"PLA2G2A"	"ENSG00000188257.11"
1	20028179	"PLA2G5"	"ENSG00000127472.11"
1	20111939	"PLA2G2D"	"ENSG00000117215.15"
1	20139326	"PLA2G2F"	"ENSG00000158786.4"
1	20154171	"Z98257.1"	"ENSG00000227066.2"
1	20161253	"PLA2G2C"	"ENSG00000187980.6"
1	20184242	"UBXN10-AS1"	"ENSG00000225986.1"
1	20186096	"UBXN10"	"ENSG00000162543.6"
1	20243095	"LINC01757"	"ENSG00000228105.2"
1	20272018	"Z98257.2"	"ENSG00000284710.1"
1	20290919	"VWA5B1"	"ENSG00000158816.15"
1	20294211	"AL020998.1"	"ENSG00000226664.1"
1	20360579	"LINC01141"	"ENSG00000236963.7"
1	20412304	"AL139254.1"	"ENSG00000226487.1"
1	20476222	"AL139254.2"	"ENSG00000284641.1"
1	20478779	"AL139254.3"	"ENSG00000284743.1"
1	20482391	"CAMK2N1"	"ENSG00000162545.6"
1	20499448	"MUL1"	"ENSG00000090432.7"
1	20525989	"RPS4XP4"	"ENSG00000215520.3"
1	20552573	"FAM43B"	"ENSG00000183114.8"
1	20589086	"CDA"	"ENSG00000158825.6"
1	20633458	"PINK1"	"ENSG00000158828.8"
1	20633679	"MIR6084"	"ENSG00000284005.1"
1	20642657	"PINK1-AS"	"ENSG00000117242.7"
1	20651767	"DDOST"	"ENSG00000244038.9"
1	20664014	"KIF17"	"ENSG00000117245.12"
1	20692734	"AL663074.2"	"ENSG00000235432.1"
1	20719731	"SH2D5"	"ENSG00000189410.12"
1	20732880	"AL663074.1"	"ENSG00000233069.1"
1	20740266	"HP1BP3"	"ENSG00000127483.19"
1	20806292	"EIF4G3"	"ENSG00000075151.20"
1	20841241	"RNU7-200P"	"ENSG00000251914.1"
1	20988314	"MIR1256"	"ENSG00000221808.1"
1	21003550	"RPS15AP6"	"ENSG00000233072.1"
1	21073639	"AL627311.1"	"ENSG00000236073.2"
1	21161475	"HSPE1P27"	"ENSG00000235112.1"
1	21177054	"AL031005.2"	"ENSG00000287192.1"
1	21217247	"ECE1"	"ENSG00000117298.16"
1	21266082	"AL031005.1"	"ENSG00000236936.1"
1	21293290	"ECE1-AS1"	"ENSG00000231105.2"
1	21397987	"PPP1R11P1"	"ENSG00000236216.5"
1	21411460	"AL592309.1"	"ENSG00000228823.1"
1	21415898	"AL592309.2"	"ENSG00000236009.1"
1	21424625	"NBPF2P"	"ENSG00000227001.3"
1	21428303	"HS6ST1P1"	"ENSG00000187952.9"
1	21434318	"CROCCP5"	"ENSG00000186543.7"
1	21440128	"NBPF3"	"ENSG00000142794.18"
1	21459756	"PFN1P10"	"ENSG00000176378.8"
1	21509397	"ALPL"	"ENSG00000162551.14"
1	21586472	"LINC02596"	"ENSG00000233431.1"
1	21596215	"RAP1GAP"	"ENSG00000076864.19"
1	21678298	"USP48"	"ENSG00000090686.16"
1	21768269	"AL590103.1"	"ENSG00000231978.2"
1	21812265	"LDLRAD2"	"ENSG00000187942.12"
1	21822244	"HSPG2"	"ENSG00000142798.20"
1	21908098	"AL590556.1"	"ENSG00000232037.3"
1	21950679	"AL590556.2"	"ENSG00000283234.1"
1	21977022	"CELA3B"	"ENSG00000219073.8"
1	21983606	"AL590556.3"	"ENSG00000285959.1"
1	21987481	"RN7SL386P"	"ENSG00000273610.1"
1	21987816	"RNU6-1022P"	"ENSG00000201919.1"
1	22001657	"CELA3A"	"ENSG00000142789.20"
1	22010650	"RN7SL186P"	"ENSG00000278124.1"
1	22010985	"RNU6-776P"	"ENSG00000201273.1"
1	22023990	"LINC01635"	"ENSG00000228397.3"
1	22024558	"LINC00339"	"ENSG00000218510.8"
1	22025511	"CDC42"	"ENSG00000070831.17"
1	22028317	"CDC42-AS1"	"ENSG00000285752.1"
1	22030527	"AL031281.2"	"ENSG00000285794.1"
1	22059197	"CDC42-IT1"	"ENSG00000230068.2"
1	22068340	"AL031281.1"	"ENSG00000271428.1"
1	22117313	"WNT4"	"ENSG00000162552.15"
1	22142850	"AL445253.1"	"ENSG00000285873.1"
1	22266239	"MIR4418"	"ENSG00000266564.1"
1	22322840	"PPIAP34"	"ENSG00000234397.3"
1	22364630	"AL591122.1"	"ENSG00000279625.1"
1	22428838	"ZBTB40"	"ENSG00000184677.18"
1	22517474	"ZBTB40-IT1"	"ENSG00000237200.1"
1	22563489	"EPHA8"	"ENSG00000070886.12"
1	22633258	"MIR6127"	"ENSG00000276835.2"
1	22636628	"C1QA"	"ENSG00000173372.17"
1	22643633	"C1QC"	"ENSG00000159189.12"
1	22652762	"C1QB"	"ENSG00000173369.16"
1	22710839	"EPHB2"	"ENSG00000133216.16"
1	22719517	"MIR4684"	"ENSG00000265422.1"
1	22835713	"AL512444.1"	"ENSG00000225952.1"
1	22863159	"MIR4253"	"ENSG00000264014.1"
1	22953043	"LACTBL1"	"ENSG00000215906.8"
1	23010834	"TEX46"	"ENSG00000227868.6"
1	23019443	"KDM1A"	"ENSG00000004487.16"
1	23020147	"AL031428.1"	"ENSG00000240553.1"
1	23044305	"MIR3115"	"ENSG00000263793.1"
1	23057858	"AL031428.2"	"ENSG00000266802.1"
1	23084023	"LUZP1"	"ENSG00000169641.13"
1	23140325	"AL161672.1"	"ENSG00000229010.1"
1	23162704	"RNU6-514P"	"ENSG00000206935.1"
1	23163953	"RNU6-135P"	"ENSG00000252578.1"
1	23191895	"HTR1D"	"ENSG00000179546.4"
1	23244765	"AL109936.2"	"ENSG00000215381.3"
1	23281307	"LINC01355"	"ENSG00000261326.4"
1	23297797	"AL109936.8"	"ENSG00000284726.1"
1	23303771	"HNRNPR"	"ENSG00000125944.20"
1	23359448	"ZNF436"	"ENSG00000125945.15"
1	23368997	"ZNF436-AS1"	"ENSG00000249087.7"
1	23370254	"AL109936.1"	"ENSG00000201405.1"
1	23378380	"AL109936.3"	"ENSG00000271420.1"
1	23380909	"TCEA3"	"ENSG00000204219.11"
1	23410832	"AL357134.1"	"ENSG00000232482.2"
1	23428563	"ASAP3"	"ENSG00000088280.19"
1	23506438	"E2F2"	"ENSG00000007968.7"
1	23549139	"AL021154.1"	"ENSG00000235052.1"
1	23557926	"ID3"	"ENSG00000117318.9"
1	23576436	"AL450043.1"	"ENSG00000285802.1"
1	23581495	"MDS2"	"ENSG00000197880.8"
1	23670294	"AL451000.1"	"ENSG00000229239.2"
1	23691742	"RPL11"	"ENSG00000142676.14"
1	23706901	"ELOA-AS1"	"ENSG00000236810.6"
1	23743155	"ELOA"	"ENSG00000011007.12"
1	23778418	"PITHD1"	"ENSG00000057757.10"
1	23791145	"LYPLA2"	"ENSG00000011009.11"
1	23795599	"GALE"	"ENSG00000117308.15"
1	23801885	"HMGCL"	"ENSG00000117305.15"
1	23845077	"FUCA1"	"ENSG00000179163.11"
1	23870515	"CNR2"	"ENSG00000188822.8"
1	23901471	"BTBD6P1"	"ENSG00000229106.1"
1	23907111	"AL590609.2"	"ENSG00000232557.3"
1	23929070	"MIR378F"	"ENSG00000264926.1"
1	23949016	"H3P1"	"ENSG00000230228.2"
1	23956839	"PNRC2"	"ENSG00000189266.13"
1	23964347	"SRSF10"	"ENSG00000188529.15"
1	24007881	"AL590609.1"	"ENSG00000215905.4"
1	24040835	"AL591178.1"	"ENSG00000225315.2"
1	24056035	"MYOM3"	"ENSG00000142661.19"
1	24066774	"MYOM3-AS1"	"ENSG00000230703.1"
1	24119771	"IL22RA1"	"ENSG00000142677.4"
1	24154168	"IFNLR1"	"ENSG00000185436.12"
1	24200240	"LINC02800"	"ENSG00000230023.2"
1	24307556	"GRHL3-AS1"	"ENSG00000232298.2"
1	24319322	"GRHL3"	"ENSG00000158055.15"
1	24356999	"STPG1"	"ENSG00000001460.18"
1	24415802	"NIPAL3"	"ENSG00000001461.17"
1	24496254	"RCAN3AS"	"ENSG00000286061.1"
1	24502351	"RCAN3"	"ENSG00000117602.12"
1	24538802	"NCMAP-DT"	"ENSG00000264443.1"
1	24556087	"NCMAP"	"ENSG00000184454.7"
1	24563627	"AL445686.1"	"ENSG00000227312.2"
1	24625411	"AL445686.2"	"ENSG00000239106.1"
1	24631716	"SRRM1"	"ENSG00000133226.17"
1	24704894	"AL445648.1"	"ENSG00000284699.1"
1	24745382	"CLIC4"	"ENSG00000169504.15"
1	24777873	"RNU6-1208P"	"ENSG00000238482.1"
1	24899511	"RUNX3"	"ENSG00000020633.18"
1	24919345	"MIR6731"	"ENSG00000278034.1"
1	24961345	"AL445471.1"	"ENSG00000229162.1"
1	24968423	"AL445471.2"	"ENSG00000261025.1"
1	25023503	"MIR4425"	"ENSG00000264371.1"
1	25041136	"LINC02793"	"ENSG00000285823.1"
1	25043707	"AL050344.1"	"ENSG00000233755.1"
1	25125053	"AL121994.1"	"ENSG00000233419.3"
1	25208139	"AL031432.1"	"ENSG00000231953.2"
1	25222276	"SYF2"	"ENSG00000117614.10"
1	25232586	"AL031432.4"	"ENSG00000284602.1"
1	25239494	"AL031432.5"	"ENSG00000284657.1"
1	25242249	"RSRP1"	"ENSG00000117616.18"
1	25247837	"AL031432.3"	"ENSG00000272432.1"
1	25266102	"AL031432.2"	"ENSG00000261349.1"
1	25272393	"RHD"	"ENSG00000187010.21"
1	25294164	"SDHDP6"	"ENSG00000224183.1"
1	25336429	"AL928711.1"	"ENSG00000259984.1"
1	25338317	"TMEM50A"	"ENSG00000183726.11"
1	25362249	"RHCE"	"ENSG00000188672.18"
1	25398721	"AL031284.1"	"ENSG00000238084.4"
1	25430858	"MACO1"	"ENSG00000204178.11"
1	25543606	"LDLRAP1"	"ENSG00000157978.12"
1	25581478	"AL606491.1"	"ENSG00000225643.1"
1	25617468	"MAN1C1"	"ENSG00000117643.14"
1	25644544	"AL031280.1"	"ENSG00000233478.1"
1	25800176	"SELENON"	"ENSG00000162430.17"
1	25811470	"AL020996.2"	"ENSG00000255054.3"
1	25816749	"AL020996.1"	"ENSG00000228172.5"
1	25818640	"MTFR1L"	"ENSG00000117640.18"
1	25831913	"AL020996.3"	"ENSG00000272478.1"
1	25831913	"AUNIP"	"ENSG00000127423.10"
1	25859613	"AL033528.3"	"ENSG00000236528.1"
1	25861210	"PAQR7"	"ENSG00000182749.5"
1	25877496	"AL033528.1"	"ENSG00000207302.1"
1	25884181	"STMN1"	"ENSG00000117632.23"
1	25887360	"SNRPFP2"	"ENSG00000229786.1"
1	25888970	"AL033528.2"	"ENSG00000223624.1"
1	25906362	"MIR3917"	"ENSG00000283938.1"
1	25959767	"PAFAH2"	"ENSG00000158006.14"
1	25964197	"RNU6-110P"	"ENSG00000207237.1"
1	26006006	"AL592064.1"	"ENSG00000252190.1"
1	26006216	"AL592064.2"	"ENSG00000252691.1"
1	26019884	"EXTL1"	"ENSG00000158008.10"
1	26037252	"SLC30A2"	"ENSG00000158014.15"
1	26046665	"AL391650.2"	"ENSG00000284309.1"
1	26051304	"TRIM63"	"ENSG00000158022.6"
1	26111165	"PDIK1L"	"ENSG00000175087.10"
1	26159079	"FAM110D"	"ENSG00000197245.6"
1	26164161	"C1orf232"	"ENSG00000282872.1"
1	26169516	"AL391650.1"	"ENSG00000236782.7"
1	26169908	"ZNF593"	"ENSG00000142684.9"
1	26177484	"CNKSR1"	"ENSG00000142675.18"
1	26190561	"CATSPER4"	"ENSG00000188782.8"
1	26209741	"ZPLD2P"	"ENSG00000236155.6"
1	26218581	"AL355877.2"	"ENSG00000278572.1"
1	26234200	"CEP85"	"ENSG00000130695.15"
1	26263041	"AL355877.1"	"ENSG00000270733.1"
1	26280086	"SH3BGRL3"	"ENSG00000142669.15"
1	26281328	"UBXN11"	"ENSG00000158062.20"
1	26317958	"CD52"	"ENSG00000169442.9"
1	26321698	"CRYBG2"	"ENSG00000176092.15"
1	26326688	"AL451139.1"	"ENSG00000225854.2"
1	26361634	"ZNF683"	"ENSG00000176083.17"
1	26410817	"LIN28A"	"ENSG00000131914.11"
1	26432282	"DHDDS"	"ENSG00000117682.17"
1	26454653	"AL513365.1"	"ENSG00000223583.1"
1	26462756	"DHDDS-AS1"	"ENSG00000225891.2"
1	26472440	"HMGN2"	"ENSG00000198830.11"
1	26519354	"DPPA2P2"	"ENSG00000224129.1"
1	26529761	"RPS6KA1"	"ENSG00000117676.14"
1	26554542	"MIR1976"	"ENSG00000238705.1"
1	26593243	"RN7SL679P"	"ENSG00000243905.3"
1	26593940	"AL627313.2"	"ENSG00000252802.1"
1	26602369	"RNU7-29P"	"ENSG00000252429.2"
1	26640377	"AL627313.1"	"ENSG00000229247.2"
1	26642286	"AL627082.2"	"ENSG00000238316.1"
1	26647447	"AL627082.1"	"ENSG00000235069.2"
1	26692132	"AL512408.1"	"ENSG00000260063.1"
1	26693236	"ARID1A"	"ENSG00000117713.20"
1	26787472	"PIGV"	"ENSG00000060642.10"
1	26814822	"RN7SL165P"	"ENSG00000241188.3"
1	26817300	"AL034380.2"	"ENSG00000287810.1"
1	26826688	"ZDHHC18"	"ENSG00000204160.12"
1	26863149	"SFN"	"ENSG00000175793.12"
1	26876132	"GPN2"	"ENSG00000142751.15"
1	26876133	"AL034380.1"	"ENSG00000226698.1"
1	26890488	"GPATCH3"	"ENSG00000198746.13"
1	26900238	"NUDC"	"ENSG00000090273.14"
1	26911489	"NR0B2"	"ENSG00000131910.5"
1	26949562	"KDF1"	"ENSG00000175707.9"
1	26980165	"RPL12P13"	"ENSG00000172746.6"
1	26983628	"AL356390.1"	"ENSG00000224064.1"
1	26985897	"OSTCP2"	"ENSG00000225294.1"
1	26993692	"TRNP1"	"ENSG00000253368.4"
1	27005020	"TENT5B"	"ENSG00000158246.8"
1	27098809	"SLC9A1"	"ENSG00000090020.11"
1	27176751	"AL590640.2"	"ENSG00000229985.2"
1	27200834	"CHCHD3P3"	"ENSG00000214973.3"
1	27206930	"NPM1P39"	"ENSG00000225159.1"
1	27211265	"SNRPEP7"	"ENSG00000225990.2"
1	27229106	"AL590640.1"	"ENSG00000224311.1"
1	27234632	"WDTC1"	"ENSG00000142784.16"
1	27255464	"AL590640.3"	"ENSG00000252098.1"
1	27311240	"FO393419.3"	"ENSG00000243659.1"
1	27322145	"TMEM222"	"ENSG00000186501.14"
1	27325219	"RNU6-48P"	"ENSG00000206888.1"
1	27325329	"ACTG1P20"	"ENSG00000241547.1"
1	27342020	"SYTL1"	"ENSG00000142765.18"
1	27354067	"MAP3K6"	"ENSG00000142733.17"
1	27369112	"FCN3"	"ENSG00000142748.12"
1	27379176	"CD164L2"	"ENSG00000174950.11"
1	27389468	"FO393419.1"	"ENSG00000231207.1"
1	27392622	"GPR3"	"ENSG00000181773.7"
1	27404230	"WASF2"	"ENSG00000158195.11"
1	27457198	"FO393419.2"	"ENSG00000241169.1"
1	27525805	"BX293535.1"	"ENSG00000237429.1"
1	27534035	"AHDC1"	"ENSG00000126705.15"
1	27612064	"FGR"	"ENSG00000000938.13"
1	27649419	"AL031729.1"	"ENSG00000235912.1"
1	27660328	"LINC02574"	"ENSG00000233975.1"
1	27666064	"IFI6"	"ENSG00000126709.15"
1	27669468	"AL445490.1"	"ENSG00000225886.3"
1	27675603	"RNU6-949P"	"ENSG00000206767.1"
1	27686810	"CHMP1AP1"	"ENSG00000226662.2"
1	27693731	"RNU6-424P"	"ENSG00000207095.1"
1	27724822	"AL020997.5"	"ENSG00000287244.1"
1	27725979	"FAM76A"	"ENSG00000009780.15"
1	27739091	"AL020997.1"	"ENSG00000231344.1"
1	27739954	"RPEP3"	"ENSG00000230833.1"
1	27773219	"STX12"	"ENSG00000117758.14"
1	27773858	"AL020997.2"	"ENSG00000269971.1"
1	27819983	"AL020997.3"	"ENSG00000270031.1"
1	27824538	"RNU6-1245P"	"ENSG00000223062.1"
1	27827812	"AL020997.4"	"ENSG00000286433.1"
1	27830782	"PPP1R8"	"ENSG00000117751.18"
1	27834401	"SCARNA1"	"ENSG00000252947.1"
1	27872543	"THEMIS2"	"ENSG00000130775.16"
1	27891524	"RPA2"	"ENSG00000117748.10"
1	27935000	"SMPDL3B"	"ENSG00000130768.15"
1	27938875	"AL512288.1"	"ENSG00000227050.1"
1	27959973	"XKR8"	"ENSG00000158156.8"
1	27970344	"EYA3"	"ENSG00000158161.16"
1	27990158	"AL512288.2"	"ENSG00000238231.2"
1	28031884	"RN7SL559P"	"ENSG00000240750.3"
1	28095742	"SPCS2P4"	"ENSG00000228589.3"
1	28109739	"AL137792.2"	"ENSG00000228943.1"
1	28120449	"AL137792.1"	"ENSG00000214812.3"
1	28142737	"RNU6-176P"	"ENSG00000253005.1"
1	28147166	"PTAFR"	"ENSG00000169403.12"
1	28199456	"DNAJC8"	"ENSG00000126698.11"
1	28236109	"ATP5IF1"	"ENSG00000130770.18"
1	28239509	"AL353622.1"	"ENSG00000270605.1"
1	28247144	"AL353622.2"	"ENSG00000271398.1"
1	28259518	"SESN2"	"ENSG00000130766.5"
1	28329002	"MED18"	"ENSG00000130772.14"
1	28369582	"PHACTR4"	"ENSG00000204138.13"
1	28422555	"CR589951.1"	"ENSG00000206779.1"
1	28453541	"CR391992.1"	"ENSG00000229820.2"
1	28481362	"RNU6ATAC27P"	"ENSG00000221216.1"
1	28505943	"RCC1"	"ENSG00000180198.16"
1	28505980	"SNHG3"	"ENSG00000242125.3"
1	28507366	"SNORA73A"	"ENSG00000274266.1"
1	28508559	"SNORA73B"	"ENSG00000200087.1"
1	28526318	"PRDX3P2"	"ENSG00000231468.2"
1	28544460	"AL513497.1"	"ENSG00000279443.1"
1	28553085	"TRNAU1AP"	"ENSG00000180098.9"
1	28578538	"SNHG12"	"ENSG00000197989.14"
1	28578749	"SNORD99"	"ENSG00000221539.1"
1	28579764	"SNORA61"	"ENSG00000278274.1"
1	28580381	"SNORA44"	"ENSG00000273544.1"
1	28580920	"SNORA16A"	"ENSG00000280498.1"
1	28580920	"SNORA16A"	"ENSG00000274582.1"
1	28589323	"TAF12"	"ENSG00000120656.11"
1	28592200	"RAB42"	"ENSG00000188060.7"
1	28643228	"LINC01715"	"ENSG00000229388.1"
1	28648600	"AL360012.1"	"ENSG00000270103.3"
1	28648600	"RNU11"	"ENSG00000274978.1"
1	28668732	"GMEB1"	"ENSG00000162419.12"
1	28689665	"AL645729.1"	"ENSG00000252777.1"
1	28736621	"YTHDF2"	"ENSG00000198492.16"
1	28812142	"OPRD1"	"ENSG00000116329.11"
1	28870483	"AL009181.2"	"ENSG00000233427.1"
1	28881726	"AL009181.1"	"ENSG00000199756.1"
1	28887091	"EPB41"	"ENSG00000159023.21"
1	28982278	"AL138785.2"	"ENSG00000225616.2"
1	28985710	"AL138785.1"	"ENSG00000206704.1"
1	29041199	"AL138785.3"	"ENSG00000277958.1"
1	29119429	"TMEM200B"	"ENSG00000253304.2"
1	29144494	"AL357500.1"	"ENSG00000225750.1"
1	29147743	"SRSF4"	"ENSG00000116350.17"
1	29171285	"AL357500.2"	"ENSG00000277916.1"
1	29192657	"MECR"	"ENSG00000116353.16"
1	29223933	"AL590729.1"	"ENSG00000237934.1"
1	29236516	"PTPRU"	"ENSG00000060656.20"
1	29329620	"LINC01756"	"ENSG00000230523.1"
1	29488193	"AL671862.1"	"ENSG00000225011.4"
1	29708851	"AC092265.1"	"ENSG00000228176.1"
1	29755175	"AL645944.2"	"ENSG00000284676.1"
1	29904865	"AL645944.1"	"ENSG00000270927.1"
1	30013952	"LINC01648"	"ENSG00000233399.2"
1	30140263	"AL137076.1"	"ENSG00000233372.1"
1	30226523	"AL021921.1"	"ENSG00000231251.1"
